index,value,area,init_name,final_name,init_date,final_date,grid,geometry
1257,1,2600.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.46256531013095 -10.85881034515355, -62.46201636401808 -10.85880938577223, -62.4620155547842 -10.85926157018633, -62.46247301056271 -10.85926236977285, -62.46247365740225 -10.85890062221537, -62.46256514845216 -10.85890078204561, -62.46256531013095 -10.85881034515355))"
1258,1,1100.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.86687442495417 -10.8596127009735, -62.86669143481677 -10.85961262173796, -62.86669123427639 -10.86006482495586, -62.86678272948255 -10.86006486458892, -62.86678276956381 -10.85997442394607, -62.8668742647428 -10.85997446355158, -62.86687430479617 -10.85988402290786, -62.86696579994799 -10.85988406248583, -62.86696587999862 -10.85970318119611, -62.86687438490186 -10.85970314161882, -62.86687442495417 -10.8596127009735))"
1259,1,1400.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.68754291162254 -10.86156294904632, -62.68735992253984 -10.86156276311484, -62.68735982846168 -10.86165320263951, -62.68717683932724 -10.86165301659759, -62.68717674519318 -10.86174345612015, -62.68726823978752 -10.86174354915551, -62.68726814568015 -10.86183398867833, -62.68800010268492 -10.86183473198786, -62.68800019657203 -10.8617442924587, -62.68763421817313 -10.86174392102482, -62.68754272357548 -10.86174382809831, -62.68754291162254 -10.86156294904632))"
1260,1,4500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.53062710046711 -10.86398623688032, -62.53044411335041 -10.86398595754165, -62.53044397202245 -10.8640763953508, -62.53026098485565 -10.86407611590088, -62.53026070208585 -10.86425699151283, -62.53016920844927 -10.86425685174466, -62.53016906703496 -10.86434728954864, -62.5302605606991 -10.86434742931799, -62.53026041931108 -10.86443786712264, -62.53035191300399 -10.86443800686596, -62.53035177164225 -10.86452844467126, -62.53044326536396 -10.86452858438856, -62.53044312402852 -10.86461902219452, -62.530534617779 -10.86461916188579, -62.53053447646984 -10.8647095996924, -62.53062597024911 -10.86470973935764, -62.53062582896626 -10.86480017716491, -62.53071732277431 -10.86480031680412, -62.53071774653652 -10.86452900337715, -62.53126670891533 -10.86452984061941, -62.53126685000169 -10.86443940280222, -62.53117535629632 -10.86443926333108, -62.53108386259219 -10.86443912383272, -62.53108400373237 -10.86434868601738, -62.53099251005703 -10.86434854649299, -62.53090101638291 -10.86434840694138, -62.53090115757693 -10.86425796912788, -62.53080966393161 -10.86425782955024, -62.53071817028754 -10.86425768994539, -62.53071845278198 -10.86407681432154, -62.53062695919422 -10.86407667469185, -62.53062710046711 -10.86398623688032))"
1261,1,10000.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.69595693578631 -10.86500808857916, -62.69522497050126 -10.86500736399469, -62.69522478701791 -10.8651882431377, -62.69531628273079 -10.86518833380758, -62.69531591586454 -10.86555009209031, -62.6954074116884 -10.86555018273606, -62.69549890751306 -10.86555027335459, -62.69549881584955 -10.86564071292549, -62.69559031170257 -10.86564080351756, -62.69559012842823 -10.8658216826593, -62.69568162433713 -10.86582177322569, -62.6956815327263 -10.86591221279654, -62.69577302866355 -10.86591230333648, -62.69577293707944 -10.86600274290756, -62.69586443304505 -10.86600283342105, -62.69586434148767 -10.86609327299237, -62.6960473334764 -10.86609345393921, -62.69604742497869 -10.86600301436634, -62.69613892094672 -10.86600310479815, -62.69613910389379 -10.86582222564928, -62.69623059980755 -10.86582231605233, -62.6962307826963 -10.86564143689979, -62.69632227855578 -10.86564152727408, -62.69632264421344 -10.86527976895954, -62.69641413996357 -10.86527985930352, -62.69641432273247 -10.86509898014153, -62.69604833995717 -10.86509861860844, -62.69595684426536 -10.86509852815711, -62.69595693578631 -10.86500808857916))"
1262,1,101800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.53300565232227 -10.86417073405996, -62.53291415867587 -10.86417059510954, -62.5329140180889 -10.86426103294967, -62.53282252441622 -10.86426089397084, -62.53282224318346 -10.86444176964713, -62.53263925573168 -10.86444149160308, -62.53263911505837 -10.86453192943806, -62.53254762130679 -10.86453179037402, -62.53254733990137 -10.86471266604002, -62.53227285848889 -10.86471224867747, -62.53227271770171 -10.86480268650611, -62.53218122387249 -10.86480254732963, -62.53218108305652 -10.86489298515656, -62.53190660149374 -10.86489256746025, -62.53190603788698 -10.86525431874841, -62.53199753185015 -10.86525445801248, -62.5319973909729 -10.86534489583437, -62.53208888496485 -10.8653450350724, -62.53208874411389 -10.86543547289495, -62.53218023813463 -10.86543561210694, -62.53218009730996 -10.86552604993014, -62.53227159135947 -10.8655261891161, -62.53245457946224 -10.86552646740636, -62.53245429797443 -10.86570734305828, -62.53254579208274 -10.86570748216494, -62.53254565136451 -10.86579791999128, -62.53263714550162 -10.86579805907191, -62.53282013377956 -10.8657983371515, -62.53281985250461 -10.8659792128097, -62.53291134670052 -10.86597935181103, -62.53300284089768 -10.86597949078513, -62.53300270031342 -10.8660699286158, -62.53309419453937 -10.86607006756387, -62.53309349173717 -10.86652225671512, -62.53300199737352 -10.86652211776113, -62.53300185678183 -10.86661255558861, -62.53309335117302 -10.86661269454378, -62.53309321060762 -10.8667031323719, -62.53318470502759 -10.86670327130103, -62.53318611035034 -10.86579889298401, -62.5337350752437 -10.86579972591612, -62.53373437342405 -10.86625191511676, -62.53382586771499 -10.8662520538494, -62.53382558703354 -10.86643292952829, -62.5339170813808 -10.86643306823608, -62.53391623947199 -10.86697569526705, -62.53355026142938 -10.8669751402442, -62.53355012099673 -10.8670655780761, -62.53364161553308 -10.86706571687384, -62.53373311007066 -10.86706585564434, -62.53373296969185 -10.86715629347808, -62.53382446425822 -10.86715643222254, -62.53382432390573 -10.86724687005693, -62.53391581850087 -10.86724700877535, -62.53391567817469 -10.86733744661038, -62.53400717279862 -10.86733758530276, -62.53400703249874 -10.86742802313844, -62.53409852715146 -10.86742816180477, -62.53409838687789 -10.8675185996411, -62.53418988155937 -10.86751873828138, -62.53418974131211 -10.86760917611836, -62.53428123602238 -10.8676093147326, -62.5343727307339 -10.86760945331961, -62.53437245034584 -10.86779032899669, -62.53446394511369 -10.86779046755883, -62.53455543988276 -10.86779060609375, -62.53455529974196 -10.86788104393385, -62.53464679453982 -10.86788118244272, -62.53464665442534 -10.86797162028347, -62.53473814925198 -10.86797175876628, -62.53473800916381 -10.86806219660768, -62.53482950401924 -10.86806233506445, -62.53482908382995 -10.86833364858897, -62.53492057876925 -10.86833378702206, -62.53501207370977 -10.8683339254279, -62.5350119336993 -10.8684243632707, -62.53510342866861 -10.86842450165051, -62.5351041285709 -10.86797231242528, -62.53556160274734 -10.86797300388641, -62.5355614629071 -10.86806344173841, -62.53565295777364 -10.86806357995012, -62.53583594751041 -10.86806385629187, -62.53583580775155 -10.86815429414687, -62.53592730264933 -10.86815443227808, -62.53611029244861 -10.86815470845881, -62.53611015277117 -10.8682451463168, -62.53620164770018 -10.8682452843675, -62.53620108908829 -10.86860703579885, -62.53638407917041 -10.86860731182796, -62.53638421877015 -10.86851687396858, -62.53656720880211 -10.86851714988643, -62.53656734834551 -10.86842671202415, -62.5366588433358 -10.86842684994106, -62.53665898285042 -10.86833641207708, -62.53675047781439 -10.86833654996558, -62.53675061730024 -10.8682461120999, -62.53684211223788 -10.86824624996, -62.53684225169495 -10.86815581209261, -62.53693374660628 -10.8681559499243, -62.53693402546164 -10.86797507418557, -62.53711701517781 -10.86797534976259, -62.53711715454855 -10.86788491189008, -62.53748313388546 -10.86788546271268, -62.53748327314479 -10.86779502483495, -62.53739177833626 -10.86779488717131, -62.53739191762191 -10.86770444929421, -62.53730042284215 -10.86770431160452, -62.53730056215411 -10.86761387372807, -62.53720906740314 -10.86761373601232, -62.53720920674142 -10.86752329813651, -62.53711771201922 -10.86752316039471, -62.5371178513838 -10.86743272251954, -62.53702635669038 -10.86743258475169, -62.53693486199818 -10.8674324469566, -62.53693500141663 -10.86734200908325, -62.53684350675321 -10.86734187126211, -62.53684364619798 -10.8672514333894, -62.53675215156333 -10.86725129554221, -62.5367522910344 -10.86716085767013, -62.53666079642853 -10.8671607197969, -62.53666093592592 -10.86707028192547, -62.53656944134882 -10.86707014402618, -62.53656958087252 -10.86697970615538, -62.53647808632421 -10.86697956823004, -62.53647822587422 -10.86688913035989, -62.53629523683635 -10.86688885442989, -62.53620374231927 -10.86688871642405, -62.53620388195068 -10.86679827855689, -62.53611238746237 -10.866798140525, -62.5361126667766 -10.86661726479144, -62.5360211723446 -10.86661712673468, -62.53602131202739 -10.86652668886827, -62.53592981762419 -10.86652655078546, -62.53592995733329 -10.8664361129197, -62.53583846295885 -10.86643597481085, -62.53583860269427 -10.86634553694573, -62.5357471083486 -10.86634539881082, -62.53574724811034 -10.86625496094635, -62.53565575379344 -10.86625482278539, -62.53565589358148 -10.86616438492157, -62.53556439929337 -10.86616424673456, -62.53547290500648 -10.86616410852035, -62.53547304484837 -10.86607367065834, -62.53538155059026 -10.86607353241807, -62.53538169045846 -10.86598309455671, -62.53529019622912 -10.86598295629039, -62.53529033612362 -10.86589251842967, -62.53519884192306 -10.86589238013731, -62.53519898184387 -10.86580194227724, -62.53510748767209 -10.86580180395884, -62.53501599350155 -10.86580166561322, -62.53501613347619 -10.86571122775497, -62.53492463933442 -10.8657110893833, -62.53492477933538 -10.8656206515257, -62.53483328522238 -10.86562051312798, -62.53483342524964 -10.86553007527103, -62.53474193116542 -10.86552993684727, -62.53474207121898 -10.86543949899097, -62.53465057716353 -10.86543936054117, -62.53465071724341 -10.86534892268551, -62.53455922321674 -10.86534878420967, -62.53455936332291 -10.86525834635465, -62.53446786932501 -10.86525820785277, -62.53446800945748 -10.8651677699984, -62.53437651548837 -10.86516763147048, -62.53428502152047 -10.86516749291534, -62.53428516170679 -10.8650770550628, -62.53419366776769 -10.86507691648162, -62.53419380798029 -10.86498647862972, -62.53410231406997 -10.8649863400225, -62.53401082016088 -10.86498620138806, -62.53401110069255 -10.8648053256874, -62.53391960683976 -10.8648051870281, -62.53391974713126 -10.86471474917815, -62.53382825330726 -10.86471461049281, -62.5337367594845 -10.86471447178026, -62.53373689982985 -10.86462403393214, -62.53364540603586 -10.86462389519354, -62.53355391224311 -10.86462375642773, -62.5335540526423 -10.86453331858144, -62.53346255887832 -10.86453317978959, -62.5334626993038 -10.86444274194395, -62.53337120556861 -10.86444260312606, -62.53337134602038 -10.86435216528108, -62.53327985231397 -10.86435202643715, -62.53327999279205 -10.86426158859282, -62.53309700543798 -10.86426131082568, -62.53300551176283 -10.86426117190128, -62.53300565232227 -10.86417073405996), (-62.53446506641586 -10.86706696482829, -62.53437357186838 -10.86706682627558, -62.53437441295833 -10.86652419921238, -62.53492337927022 -10.86652503007775, -62.53492323925691 -10.86661546793003, -62.53501473367409 -10.86661560631348, -62.53501403372672 -10.86706779557277, -62.53492253917182 -10.86706765718342, -62.5349223991511 -10.86715809503249, -62.53446492625741 -10.86715740267147, -62.53446506641586 -10.86706696482829))"
1263,1,5600.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.59750460564553 -10.86751771027975, -62.59741311019332 -10.86751759048183, -62.59741250412174 -10.86796978346652, -62.59750399971168 -10.86796990326954, -62.59750387852171 -10.8680603418659, -62.59759537414027 -10.86806046164272, -62.59759525297677 -10.86815090023957, -62.59768674862394 -10.86815101999018, -62.59768650634883 -10.86833189718431, -62.59777800205216 -10.86833201690973, -62.59777788094055 -10.86842245550703, -62.59786937667251 -10.86842257520624, -62.59796087240552 -10.86842269487821, -62.59796075134796 -10.86851313347701, -62.59805224710959 -10.86851325312278, -62.59805212607849 -10.86860369172206, -62.59850960504042 -10.86860428954753, -62.59850984682608 -10.86842341233825, -62.59841835108665 -10.86842329282965, -62.59841847200543 -10.86833285422523, -62.59832697629462 -10.86833273469042, -62.59832709723986 -10.86824229608648, -62.59823560155766 -10.86824217652546, -62.5982357225294 -10.86815173792201, -62.59805273122331 -10.86815149872032, -62.59796123557186 -10.86815137907862, -62.59796159872858 -10.86788006327425, -62.59787010316084 -10.86787994360838, -62.59787022423849 -10.86778950500688, -62.59768723316132 -10.86778926559551, -62.59759573762434 -10.86778914584898, -62.59759597994172 -10.8676082686505, -62.5975044844609 -10.86760814887877, -62.59750460564553 -10.86751771027975))"
1264,1,1300.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.27032291999055 -10.86800048620871, -62.27013993918384 -10.86800005183333, -62.27013971942925 -10.86809048529133, -62.26995673857521 -10.86809005080336, -62.26995585931716 -10.86845178461519, -62.26986436878288 -10.86845156732297, -62.26986414893598 -10.86854200077274, -62.26995563949779 -10.86854221806681, -62.27004713006155 -10.86854243533366, -62.2700477894312 -10.86827113497164, -62.27013927991427 -10.86827135220572, -62.27013949967273 -10.86818091874879, -62.27041397105095 -10.86818157028212, -62.27041419072485 -10.86809113681911, -62.27032270029105 -10.8680909196704, -62.27032291999055 -10.86800048620871))"
1265,1,5400.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.70235616759457 -10.87053117091388, -62.70199017800001 -10.8705308162775, -62.70199008824843 -10.87062125587337, -62.70189859082422 -10.87062116714543, -62.7018985010443 -10.87071160674001, -62.70162400869373 -10.87071134039049, -62.70162382896617 -10.87089221957352, -62.7013493364574 -10.87089195297433, -62.70134924650976 -10.87098239256278, -62.70125774898087 -10.87098230364115, -62.7012575690281 -10.87116318281494, -62.70089157870002 -10.87116282684999, -62.70089139852362 -10.87134370601559, -62.70098289615957 -10.8713437950492, -62.7010743937963 -10.87134388405557, -62.70107430376202 -10.87143432363908, -62.70116580142712 -10.87143441261897, -62.7011657114196 -10.87152485220271, -62.70134870680728 -10.87152503008229, -62.70134879675967 -10.87143459049704, -62.7015317920954 -10.87143476826615, -62.70153224156993 -10.87098257032433, -62.70208122676944 -10.87098310295525, -62.70208140622303 -10.87080222376572, -62.70217290370393 -10.8708023124407, -62.70217299340199 -10.87071187284439, -62.70226449085614 -10.87071196149137, -62.70226458052583 -10.87062152189377, -62.70235607795322 -10.87062161051277, -62.70235616759457 -10.87053117091388))"
1266,1,13200.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.83630918045934 -10.87045081859337, -62.83603468573425 -10.87045067228565, -62.83603463635307 -10.87054111274035, -62.83566864328218 -10.87054091728042, -62.83566859379033 -10.87063135773292, -62.83521110232375 -10.87063111279307, -62.83521090380085 -10.87099287458943, -62.83502790699682 -10.87099277641948, -62.8350277579347 -10.87126409775867, -62.83511925641916 -10.87126414685851, -62.83511915709734 -10.87144502774948, -62.83521065563735 -10.87144507682293, -62.83530215417782 -10.87144512586913, -62.83530210457137 -10.87153556631465, -62.83585109598864 -10.87153586002234, -62.83585124431063 -10.87126453867668, -62.83594274279903 -10.87126458753137, -62.83594279221126 -10.87117414708134, -62.83603429067254 -10.87117419590837, -62.83603434005678 -10.87108375545739, -62.83612583849094 -10.87108380425678, -62.83612588784717 -10.87099336380485, -62.83676637670553 -10.87099370463493, -62.83676647503093 -10.87081282372368, -62.8366749766764 -10.87081277511621, -62.83667502586599 -10.8707223346602, -62.83658352753945 -10.87072228602591, -62.83658357675618 -10.87063184556978, -62.83649207845764 -10.87063179690867, -62.83649212770149 -10.87054135645243, -62.83640062943093 -10.87054130776449, -62.83630913116082 -10.87054125904931, -62.83630918045934 -10.87045081859337))"
1267,1,1000.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.8795869504731 -10.8728222763181, -62.87940395219893 -10.87282220455769, -62.87940391587107 -10.87291264516953, -62.87912941837951 -10.87291253732368, -62.87912934555743 -10.87309341854392, -62.87940384321436 -10.87309352639161, -62.87940387954287 -10.87300308578084, -62.8795868779273 -10.87300315754247, -62.8795869504731 -10.8728222763181))"
1268,1,3500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.69887745303816 -10.8723365755734, -62.69869445719748 -10.87233639620916, -62.69869436643789 -10.87242683576705, -62.6987858643854 -10.87242692546355, -62.69878541071332 -10.87287912324882, -62.69851091645979 -10.87287885406613, -62.69851082564028 -10.8729692936193, -62.69860232375155 -10.87296938337487, -62.69896831620465 -10.87296974212472, -62.69896804415476 -10.87324106079248, -62.69905954235271 -10.87324115041413, -62.69905963300925 -10.87315071085797, -62.69915113118044 -10.87315080045161, -62.69915149368834 -10.87278904221863, -62.69924299175009 -10.87278913178198, -62.69924317294412 -10.87260825266078, -62.69915167493749 -10.87260816309896, -62.69915176556086 -10.87251772353832, -62.69906026758259 -10.87251763395002, -62.69906035823272 -10.87242719438961, -62.69896886028281 -10.87242710477483, -62.6988773623337 -10.87242701513281, -62.69887745303816 -10.8723365755734))"
1269,1,28800.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.88498567729014 -10.87210081916548, -62.88434518475006 -10.87210057879531, -62.88434514991302 -10.87219101942757, -62.88416215199207 -10.87219095050462, -62.88416211709961 -10.87228139113576, -62.88425361608751 -10.87228142561115, -62.8843451150757 -10.87228146005929, -62.88434508023806 -10.87237190069048, -62.88443657925411 -10.87237193511169, -62.88461957728715 -10.87237200387236, -62.88461929923645 -10.8730955289098, -62.88452779999929 -10.87309549454075, -62.88452776521401 -10.87318593516774, -62.88388727036944 -10.87318569381946, -62.88388723539092 -10.87327613444387, -62.88397873468107 -10.87327616900422, -62.8839785599216 -10.87372837211978, -62.88388706049362 -10.87372833755795, -62.88388702551323 -10.87381877817918, -62.88361252714849 -10.87381867432934, -62.88361231676352 -10.87436131804022, -62.88352081714382 -10.87436128336734, -62.88352074695789 -10.87454216459946, -62.88388674565906 -10.87454230312983, -62.88388688558862 -10.87418054065876, -62.88498488039848 -10.87418095362, -62.8849849150493 -10.87409051299738, -62.88516791413344 -10.87409058144221, -62.88516801791869 -10.87381925956944, -62.88525951737851 -10.87381929375011, -62.88525955194543 -10.8737288531245, -62.885351051378 -10.87372888727763, -62.88535143129065 -10.87273404035764, -62.88544293042033 -10.87273407448033, -62.885443068451 -10.87237231194687, -62.88526007041245 -10.87237224367656, -62.88516857139363 -10.87237220950055, -62.88516860598323 -10.87228176886673, -62.88507710699228 -10.87228173466376, -62.88498560800164 -10.87228170043355, -62.88498567729014 -10.87210081916548))"
1270,1,2500.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.87583477540117 -10.87453915475262, -62.87574327575351 -10.87453911776306, -62.87574308856696 -10.87499132070438, -62.87583458835245 -10.87499135769551, -62.87583447611927 -10.87526267945487, -62.8759259759878 -10.87526271641969, -62.87592593860364 -10.87535315700539, -62.87610893839683 -10.87535323085391, -62.87610916236597 -10.87481058732795, -62.87601766263463 -10.8748105504192, -62.87601769998923 -10.87472010982999, -62.87592620028578 -10.8747200728943, -62.87592623766763 -10.87462963230488, -62.87583473799208 -10.87462959534226, -62.87583477540117 -10.87453915475262))"
1271,1,3700.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.61039620505868 -10.87467898807476, -62.60984721840936 -10.87467829144508, -62.60984651310698 -10.87522092359257, -62.60993801104468 -10.87522103977157, -62.60993789351821 -10.87531147846194, -62.61021238742022 -10.8753118268384, -62.61021250486398 -10.87522138814507, -62.61030400280581 -10.87522150421507, -62.61030423763508 -10.87504062682482, -62.61039573552283 -10.8750407428656, -62.61039620505868 -10.87467898807476))"
1272,1,20400.0,S2B_MSIL2A_20190908T142759_N0213_R053_T20LNP_20190908T165448,S2A_MSIL2A_20200131T142651_N0213_R053_T20LNP_20200131T164410,20190908,20200131,T20LNP,"POLYGON ((-62.26390352126739 -10.87413468361397, -62.26381202912602 -10.87413446440743, -62.26381180733812 -10.87422489770081, -62.26344583868202 -10.87422402059479, -62.26344561678192 -10.87431445388018, -62.2630796480469 -10.87431357633086, -62.26307920402039 -10.87449444288509, -62.26298771178641 -10.87449422342592, -62.26298726769696 -10.87467508997428, -62.26289577540981 -10.87467487048414, -62.26289555333459 -10.87476530375564, -62.26280406102185 -10.87476508423639, -62.26280383891711 -10.87485551750549, -62.26252936190797 -10.87485485877871, -62.26252802874231 -10.87539745834841, -62.26261952124209 -10.87539767796246, -62.26335146131083 -10.87539943389416, -62.26335123935775 -10.87548986717071, -62.26344273190271 -10.87549008654145, -62.26344228804579 -10.87567095309669, -62.26353378064783 -10.87567117244392, -62.26353511202976 -10.87512857276058, -62.2639925742425 -10.87512966903213, -62.26399235248821 -10.87522010232335, -62.26408384496418 -10.8752203214978, -62.26408406669091 -10.87512988820471, -62.26435854404789 -10.87513054555902, -62.26435965223886 -10.87467837905756, -62.26472562152433 -10.87467925511132, -62.26472606456656 -10.87449838849206, -62.26463457229738 -10.87449816952321, -62.26463501538693 -10.87431730290555, -62.26445203096465 -10.87431686489358, -62.26445180936575 -10.87440729819895, -62.26399434820647 -10.87440620268303, -62.26399456994317 -10.87431576938698, -62.26390307774474 -10.87431555020394, -62.26390352126739 -10.87413468361397))"
